777 	 318 	 444 	 4.000000 
778 	 422 	 55 	 3.000000 
779 	 241 	 195 	 1.000000 
780 	 524 	 334 	 10.000000 
781 	 36 	 490 	 5.000000 
782 	 381 	 0 	 10.000000 
783 	 321 	 420 	 8.000000 
784 	 130 	 28 	 8.000000 
785 	 400 	 177 	 6.000000 
786 	 111 	 545 	 5.000000 
787 	 478 	 295 	 7.000000 
788 	 526 	 77 	 3.000000 
789 	 47 	 62 	 3.000000 
790 	 453 	 591 	 3.000000 
791 	 546 	 521 	 10.000000 
792 	 177 	 391 	 2.000000 
793 	 498 	 281 	 9.000000 
794 	 250 	 305 	 3.000000 
795 	 178 	 7 	 2.000000 
796 	 376 	 118 	 9.000000 
797 	 440 	 219 	 2.000000 
798 	 45 	 327 	 2.000000 
799 	 295 	 319 	 6.000000 
800 	 8 	 216 	 6.000000 
801 	 101 	 213 	 9.000000 
802 	 534 	 225 	 9.000000 
803 	 271 	 80 	 9.000000 
804 	 586 	 87 	 6.000000 
805 	 379 	 312 	 5.000000 
806 	 587 	 9 	 3.000000 
807 	 49 	 306 	 7.000000 
808 	 552 	 591 	 1.000000 
809 	 269 	 590 	 7.000000 
810 	 99 	 552 	 7.000000 
811 	 344 	 428 	 2.000000 
812 	 286 	 591 	 1.000000 
813 	 480 	 376 	 8.000000 
814 	 316 	 5 	 9.000000 
815 	 202 	 589 	 8.000000 
816 	 395 	 411 	 3.000000 
817 	 397 	 486 	 6.000000 
818 	 337 	 251 	 6.000000 
819 	 163 	 401 	 5.000000 
820 	 560 	 365 	 8.000000 
821 	 133 	 390 	 9.000000 
822 	 153 	 59 	 4.000000 
823 	 228 	 356 	 1.000000 
824 	 206 	 474 	 7.000000 
825 	 270 	 288 	 6.000000 
826 	 287 	 47 	 2.000000 
827 	 407 	 54 	 7.000000 
828 	 182 	 490 	 9.000000 
829 	 56 	 557 	 3.000000 
830 	 325 	 452 	 3.000000 
831 	 17 	 280 	 5.000000 
832 	 496 	 343 	 2.000000 
833 	 189 	 592 	 3.000000 
834 	 569 	 202 	 5.000000 
835 	 43 	 400 	 9.000000 
836 	 185 	 576 	 9.000000 
837 	 420 	 39 	 9.000000 
838 	 575 	 128 	 5.000000 
839 	 292 	 122 	 1.000000 
840 	 407 	 232 	 5.000000 
841 	 295 	 342 	 3.000000 
842 	 598 	 85 	 3.000000 
843 	 143 	 45 	 6.000000 
844 	 416 	 148 	 10.000000 
845 	 383 	 573 	 3.000000 
846 	 486 	 279 	 5.000000 
847 	 584 	 418 	 2.000000 
848 	 511 	 571 	 8.000000 
849 	 69 	 82 	 1.000000 
850 	 438 	 12 	 8.000000 
851 	 513 	 508 	 7.000000 
852 	 335 	 125 	 9.000000 
853 	 444 	 457 	 3.000000 
854 	 282 	 580 	 8.000000 
855 	 195 	 135 	 7.000000 
856 	 271 	 76 	 10.000000 
857 	 89 	 54 	 1.000000 
858 	 598 	 56 	 5.000000 
859 	 390 	 426 	 9.000000 
860 	 16 	 564 	 4.000000 
861 	 500 	 589 	 7.000000 
862 	 172 	 75 	 5.000000 
863 	 591 	 403 	 7.000000 
864 	 415 	 368 	 1.000000 
865 	 313 	 74 	 9.000000 
866 	 273 	 338 	 7.000000 
867 	 545 	 115 	 10.000000 
868 	 65 	 346 	 8.000000 
869 	 161 	 464 	 4.000000 
870 	 236 	 319 	 2.000000 
871 	 250 	 265 	 4.000000 
872 	 305 	 598 	 6.000000 
873 	 531 	 431 	 4.000000 
874 	 396 	 522 	 9.000000 
875 	 453 	 559 	 6.000000 
876 	 22 	 397 	 7.000000 
877 	 231 	 336 	 4.000000 
878 	 364 	 451 	 7.000000 
879 	 220 	 511 	 6.000000 
880 	 97 	 142 	 4.000000 
881 	 279 	 450 	 5.000000 
882 	 359 	 458 	 5.000000 
883 	 308 	 386 	 4.000000 
884 	 295 	 375 	 9.000000 
885 	 365 	 522 	 2.000000 
886 	 513 	 53 	 10.000000 
887 	 134 	 303 	 9.000000 
888 	 416 	 12 	 2.000000 
889 	 566 	 105 	 6.000000 
890 	 7 	 127 	 7.000000 
891 	 294 	 373 	 7.000000 
892 	 541 	 311 	 5.000000 
893 	 594 	 496 	 1.000000 
894 	 322 	 44 	 5.000000 
895 	 466 	 489 	 5.000000 
896 	 181 	 268 	 1.000000 
897 	 503 	 195 	 4.000000 
898 	 581 	 455 	 6.000000 
899 	 321 	 423 	 10.000000 
900 	 540 	 91 	 7.000000 
901 	 390 	 359 	 8.000000 
902 	 357 	 268 	 4.000000 
903 	 275 	 139 	 4.000000 
904 	 98 	 23 	 3.000000 
905 	 141 	 131 	 4.000000 
906 	 102 	 266 	 9.000000 
907 	 158 	 199 	 1.000000 
908 	 4 	 298 	 7.000000 
909 	 131 	 90 	 8.000000 
910 	 528 	 57 	 7.000000 
911 	 382 	 122 	 2.000000 
912 	 383 	 554 	 4.000000 
913 	 97 	 292 	 1.000000 
914 	 166 	 327 	 5.000000 
915 	 568 	 305 	 2.000000 
916 	 137 	 250 	 4.000000 
917 	 582 	 176 	 6.000000 
918 	 199 	 580 	 10.000000 
919 	 111 	 166 	 7.000000 
920 	 388 	 144 	 4.000000 
921 	 595 	 551 	 6.000000 
922 	 554 	 351 	 6.000000 
923 	 415 	 562 	 8.000000 
924 	 48 	 63 	 8.000000 
925 	 323 	 76 	 2.000000 
926 	 428 	 348 	 2.000000 
927 	 68 	 121 	 1.000000 
928 	 560 	 444 	 5.000000 
929 	 338 	 331 	 10.000000 
930 	 375 	 112 	 2.000000 
931 	 56 	 310 	 3.000000 
932 	 295 	 332 	 9.000000 
933 	 375 	 283 	 5.000000 
934 	 137 	 325 	 7.000000 
935 	 263 	 453 	 1.000000 
936 	 228 	 63 	 1.000000 
937 	 125 	 130 	 5.000000 
938 	 567 	 214 	 2.000000 
939 	 11 	 185 	 7.000000 
940 	 353 	 483 	 4.000000 
941 	 250 	 415 	 10.000000 
942 	 145 	 289 	 1.000000 
943 	 578 	 495 	 7.000000 
944 	 203 	 161 	 2.000000 
945 	 335 	 274 	 7.000000 
946 	 293 	 471 	 9.000000 
947 	 90 	 89 	 7.000000 
948 	 157 	 187 	 5.000000 
949 	 509 	 356 	 10.000000 
950 	 100 	 164 	 5.000000 
951 	 294 	 478 	 8.000000 
952 	 510 	 279 	 8.000000 
953 	 292 	 256 	 10.000000 
954 	 117 	 342 	 5.000000 
955 	 318 	 561 	 7.000000 
956 	 198 	 571 	 4.000000 
957 	 6 	 550 	 8.000000 
958 	 191 	 61 	 7.000000 
959 	 275 	 378 	 10.000000 
960 	 4 	 499 	 9.000000 
961 	 241 	 286 	 9.000000 
962 	 260 	 146 	 3.000000 
963 	 183 	 374 	 7.000000 
964 	 132 	 376 	 5.000000 
965 	 248 	 312 	 9.000000 
966 	 325 	 316 	 8.000000 
967 	 234 	 301 	 5.000000 
968 	 22 	 6 	 5.000000 
969 	 346 	 557 	 1.000000 
970 	 220 	 207 	 4.000000 
971 	 208 	 80 	 1.000000 
972 	 551 	 465 	 2.000000 
973 	 598 	 264 	 6.000000 
974 	 128 	 88 	 7.000000 
975 	 458 	 80 	 5.000000 
976 	 313 	 576 	 2.000000 
977 	 317 	 224 	 7.000000 
978 	 442 	 167 	 3.000000 
979 	 567 	 245 	 8.000000 
980 	 205 	 427 	 7.000000 
981 	 485 	 350 	 7.000000 
982 	 303 	 426 	 7.000000 
983 	 70 	 92 	 6.000000 
984 	 587 	 477 	 9.000000 
985 	 116 	 284 	 3.000000 
986 	 57 	 403 	 2.000000 
987 	 300 	 248 	 2.000000 
988 	 360 	 151 	 1.000000 
989 	 451 	 383 	 1.000000 
990 	 357 	 257 	 3.000000 
991 	 301 	 299 	 1.000000 
992 	 101 	 512 	 1.000000 
993 	 273 	 84 	 5.000000 
994 	 461 	 586 	 8.000000 
995 	 29 	 50 	 5.000000 
996 	 496 	 454 	 5.000000 
997 	 448 	 478 	 7.000000 
998 	 599 	 124 	 2.000000 
999 	 112 	 44 	 2.000000 
1000 	 17 	 187 	 7.000000 
1001 	 159 	 237 	 7.000000 
1002 	 33 	 110 	 2.000000 
1003 	 287 	 213 	 10.000000 
1004 	 511 	 199 	 2.000000 
1005 	 561 	 199 	 10.000000 
1006 	 34 	 99 	 4.000000 
1007 	 175 	 42 	 5.000000 
1008 	 52 	 593 	 7.000000 
1009 	 131 	 206 	 6.000000 
1010 	 68 	 367 	 3.000000 
1011 	 208 	 233 	 5.000000 
1012 	 202 	 566 	 4.000000 
1013 	 408 	 233 	 9.000000 
1014 	 516 	 553 	 10.000000 
1015 	 61 	 469 	 2.000000 
1016 	 457 	 130 	 2.000000 
1017 	 161 	 508 	 3.000000 
1018 	 203 	 328 	 5.000000 
1019 	 85 	 380 	 4.000000 
1020 	 392 	 456 	 3.000000 
1021 	 585 	 58 	 8.000000 
1022 	 545 	 398 	 4.000000 
1023 	 323 	 296 	 3.000000 
1024 	 463 	 1 	 4.000000 
1025 	 186 	 171 	 3.000000 
1026 	 156 	 219 	 8.000000 
1027 	 403 	 514 	 9.000000 
1028 	 354 	 233 	 9.000000 
1029 	 247 	 396 	 1.000000 
1030 	 209 	 154 	 2.000000 
1031 	 89 	 364 	 5.000000 
1032 	 552 	 149 	 7.000000 
1033 	 173 	 508 	 3.000000 
1034 	 582 	 180 	 6.000000 
1035 	 158 	 91 	 10.000000 
1036 	 51 	 501 	 2.000000 
1037 	 8 	 19 	 9.000000 
1038 	 349 	 372 	 4.000000 
1039 	 443 	 183 	 10.000000 
1040 	 196 	 214 	 6.000000 
1041 	 84 	 340 	 8.000000 
1042 	 327 	 147 	 6.000000 
1043 	 391 	 315 	 10.000000 
1044 	 216 	 63 	 7.000000 
1045 	 266 	 171 	 7.000000 
1046 	 585 	 409 	 3.000000 
1047 	 427 	 136 	 10.000000 
1048 	 573 	 261 	 10.000000 
1049 	 196 	 40 	 8.000000 
1050 	 32 	 22 	 5.000000 
1051 	 30 	 13 	 2.000000 
1052 	 71 	 96 	 7.000000 
1053 	 588 	 319 	 8.000000 
1054 	 114 	 79 	 7.000000 
1055 	 487 	 287 	 10.000000 
1056 	 471 	 331 	 3.000000 
1057 	 293 	 57 	 6.000000 
1058 	 94 	 127 	 8.000000 
1059 	 34 	 239 	 1.000000 
1060 	 69 	 99 	 6.000000 
1061 	 96 	 504 	 9.000000 
1062 	 239 	 149 	 8.000000 
1063 	 110 	 7 	 4.000000 
1064 	 585 	 374 	 3.000000 
1065 	 561 	 46 	 3.000000 
1066 	 471 	 26 	 3.000000 
1067 	 311 	 55 	 7.000000 
1068 	 399 	 573 	 4.000000 
1069 	 576 	 64 	 8.000000 
1070 	 16 	 137 	 8.000000 
1071 	 141 	 42 	 9.000000 
1072 	 469 	 181 	 6.000000 
1073 	 177 	 217 	 4.000000 
1074 	 5 	 299 	 10.000000 
1075 	 477 	 328 	 4.000000 
1076 	 428 	 374 	 2.000000 
1077 	 480 	 357 	 5.000000 
1078 	 155 	 48 	 3.000000 
1079 	 597 	 560 	 1.000000 
1080 	 426 	 388 	 2.000000 
1081 	 114 	 532 	 7.000000 
1082 	 119 	 334 	 5.000000 
1083 	 409 	 562 	 10.000000 
1084 	 333 	 172 	 6.000000 
1085 	 298 	 200 	 1.000000 
1086 	 520 	 254 	 9.000000 
1087 	 43 	 553 	 8.000000 
1088 	 417 	 504 	 6.000000 
1089 	 599 	 254 	 9.000000 
1090 	 312 	 302 	 9.000000 
1091 	 466 	 184 	 3.000000 
1092 	 503 	 111 	 9.000000 
1093 	 509 	 418 	 8.000000 
1094 	 352 	 414 	 6.000000 
1095 	 499 	 450 	 2.000000 
1096 	 481 	 564 	 10.000000 
1097 	 125 	 252 	 10.000000 
1098 	 21 	 306 	 10.000000 
1099 	 155 	 566 	 5.000000 
1100 	 202 	 209 	 7.000000 
1101 	 185 	 474 	 7.000000 
1102 	 93 	 214 	 6.000000 
1103 	 344 	 181 	 2.000000 
1104 	 454 	 594 	 10.000000 
1105 	 119 	 599 	 5.000000 
1106 	 224 	 260 	 5.000000 
1107 	 500 	 89 	 2.000000 
1108 	 575 	 318 	 9.000000 
1109 	 449 	 46 	 7.000000 
1110 	 249 	 599 	 4.000000 
1111 	 206 	 98 	 2.000000 
1112 	 499 	 156 	 5.000000 
1113 	 378 	 454 	 10.000000 
1114 	 345 	 424 	 1.000000 
1115 	 291 	 157 	 3.000000 
1116 	 338 	 97 	 10.000000 
1117 	 311 	 247 	 2.000000 
1118 	 155 	 458 	 2.000000 
1119 	 151 	 24 	 7.000000 
1120 	 521 	 76 	 10.000000 
1121 	 242 	 538 	 2.000000 
1122 	 359 	 57 	 9.000000 
1123 	 43 	 303 	 8.000000 
1124 	 214 	 182 	 9.000000 
1125 	 97 	 553 	 6.000000 
1126 	 100 	 407 	 1.000000 
1127 	 227 	 13 	 9.000000 
1128 	 341 	 450 	 5.000000 
1129 	 321 	 253 	 10.000000 
1130 	 495 	 262 	 3.000000 
1131 	 353 	 523 	 2.000000 
1132 	 506 	 70 	 7.000000 
1133 	 160 	 300 	 8.000000 
1134 	 102 	 91 	 3.000000 
1135 	 255 	 249 	 8.000000 
1136 	 201 	 378 	 5.000000 
1137 	 4 	 216 	 10.000000 
1138 	 464 	 547 	 1.000000 
1139 	 598 	 154 	 5.000000 
1140 	 347 	 498 	 8.000000 
1141 	 516 	 332 	 7.000000 
1142 	 118 	 416 	 9.000000 
1143 	 589 	 592 	 3.000000 
1144 	 437 	 331 	 6.000000 
1145 	 514 	 273 	 1.000000 
1146 	 122 	 536 	 7.000000 
1147 	 448 	 100 	 6.000000 
1148 	 301 	 400 	 2.000000 
1149 	 250 	 292 	 8.000000 
1150 	 111 	 115 	 4.000000 
1151 	 337 	 526 	 3.000000 
1152 	 271 	 7 	 10.000000 
1153 	 104 	 298 	 5.000000 
1154 	 87 	 289 	 1.000000 
1155 	 546 	 246 	 8.000000 
1156 	 363 	 385 	 10.000000 
1157 	 349 	 51 	 3.000000 
1158 	 398 	 61 	 8.000000 
1159 	 10 	 522 	 7.000000 
1160 	 36 	 589 	 3.000000 
1161 	 330 	 272 	 3.000000 
1162 	 75 	 424 	 8.000000 
1163 	 542 	 334 	 9.000000 
1164 	 322 	 222 	 10.000000 
1165 	 207 	 213 	 2.000000 
1166 	 458 	 590 	 8.000000 
1167 	 213 	 90 	 6.000000 
1168 	 152 	 126 	 1.000000 
1169 	 316 	 207 	 9.000000 
1170 	 73 	 384 	 3.000000 
1171 	 309 	 87 	 1.000000 
1172 	 558 	 367 	 5.000000 
1173 	 487 	 479 	 1.000000 
1174 	 315 	 283 	 3.000000 
1175 	 387 	 215 	 10.000000 
1176 	 483 	 294 	 1.000000 
1177 	 96 	 327 	 1.000000 
1178 	 553 	 456 	 7.000000 
1179 	 504 	 531 	 5.000000 
1180 	 490 	 154 	 8.000000 
1181 	 256 	 160 	 3.000000 
1182 	 310 	 520 	 7.000000 
1183 	 253 	 533 	 7.000000 
1184 	 62 	 232 	 7.000000 
1185 	 204 	 157 	 9.000000 
1186 	 293 	 372 	 5.000000 
1187 	 549 	 123 	 8.000000 
1188 	 562 	 461 	 2.000000 
1189 	 494 	 530 	 2.000000 
1190 	 451 	 66 	 4.000000 
1191 	 306 	 131 	 6.000000 
1192 	 269 	 598 	 4.000000 
1193 	 474 	 218 	 1.000000 
1194 	 186 	 235 	 6.000000 
1195 	 79 	 476 	 6.000000 
1196 	 566 	 590 	 5.000000 
1197 	 218 	 235 	 3.000000 
1198 	 88 	 195 	 3.000000 
1199 	 425 	 222 	 7.000000 
